VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,total_amount
1,2024-01-06 11:36:00,2024-01-06 11:46:00,2,0.0,1,69,21,2,2.5,1.0,2.53,0.0,2.5,8.53
1,2024-01-01 03:24:00,2024-01-01 03:31:00,2,1.37,3,108,143,2,9.93,0.5,3.55,6.55,2.5,23.03
2,2024-01-12 18:45:00,2024-01-12 19:13:00,4,4.17,1,35,248,1,13.33,1.0,0.45,0.0,2.5,17.28
1,2024-01-07 06:32:00,2024-01-07 06:50:00,1,1.95,2,44,1,2,6.46,1.0,0.0,0.0,0.0,7.46
1,2024-01-04 17:07:00,2024-01-04 17:45:00,1,16.42,1,143,241,2,47.98,1.0,0.0,0.0,2.5,51.48
2,2024-01-02 20:03:00,2024-01-02 20:33:00,2,0.78,1,211,58,2,4.07,0.0,1.71,0.0,2.5,8.280000000000001
1,2024-01-06 13:37:00,2024-01-06 14:08:00,3,0.76,3,6,126,2,6.66,1.0,0.76,0.0,2.5,10.92
2,2024-01-13 23:21:00,2024-01-14 00:10:00,1,0.4,3,218,52,1,2.5,1.0,0.0,6.55,0.0,10.05
1,2024-01-12 23:38:00,2024-01-12 23:52:00,1,0.41,1,27,223,1,2.5,1.0,0.0,6.55,0.0,10.05
1,2024-01-04 20:40:00,2024-01-04 21:19:00,4,0.77,1,227,96,2,6.01,0.5,0.0,0.0,0.0,6.51
1,2024-01-12 00:52:00,2024-01-12 01:24:00,1,3.62,1,56,61,2,14.69,1.0,0.0,0.0,2.5,18.189999999999998
1,2024-01-11 02:11:00,2024-01-11 02:36:00,4,5.43,1,105,181,2,19.81,1.0,6.98,6.55,2.5,36.839999999999996
1,2024-01-12 20:33:00,2024-01-12 20:51:00,3,8.49,1,18,133,2,24.8,1.0,4.87,6.55,0.0,37.22
2,2024-01-03 18:40:00,2024-01-03 18:56:00,1,0.61,2,205,89,2,2.5,0.0,11.26,6.55,0.0,20.31
1,2024-01-10 22:09:00,2024-01-10 22:21:00,4,4.9,2,43,173,1,15.45,0.5,1.19,0.0,2.5,19.64
1,2024-01-12 20:15:00,2024-01-12 20:24:00,4,0.92,1,89,5,1,6.18,0.5,0.1,6.55,2.5,15.829999999999998
1,2024-01-06 12:07:00,2024-01-06 12:54:00,1,0.28,1,74,204,1,7.5,1.0,0.0,0.0,2.5,11.0
1,2024-01-11 19:22:00,2024-01-11 20:16:00,3,4.69,1,157,162,1,13.13,1.0,2.48,0.0,0.0,16.61
1,2024-01-01 19:31:00,2024-01-01 20:10:00,1,2.33,2,134,61,2,8.97,0.0,0.32,0.0,0.0,9.290000000000001
1,2024-01-09 06:38:00,2024-01-09 07:09:00,3,0.41,2,89,190,2,2.5,1.0,0.0,0.0,0.0,3.5
1,2024-01-07 08:15:00,2024-01-07 08:20:00,3,1.29,1,236,63,1,3.61,0.0,0.13,0.0,0.0,3.7399999999999998
2,2024-01-05 09:42:00,2024-01-05 09:59:00,2,0.78,1,132,44,1,7.6,1.0,1.42,0.0,2.5,12.52
2,2024-01-13 09:13:00,2024-01-13 09:51:00,2,3.07,3,229,239,2,12.96,0.0,0.0,0.0,2.5,15.46
1,2024-01-09 06:49:00,2024-01-09 07:38:00,2,1.39,1,34,28,2,8.02,0.5,0.0,6.55,2.5,17.57
2,2024-01-02 18:19:00,2024-01-02 19:07:00,1,10.43,2,83,198,2,34.51,1.0,1.17,6.55,0.0,43.23
1,2024-01-03 17:59:00,2024-01-03 18:53:00,1,0.13,3,132,171,1,2.5,0.0,0.95,0.0,0.0,3.45
2,2024-01-10 03:43:00,2024-01-10 04:04:00,3,1.01,1,204,30,1,4.75,0.0,1.7,0.0,2.5,8.95
1,2024-01-04 18:32:00,2024-01-04 18:47:00,2,1.51,1,258,154,1,12.69,1.0,0.0,0.0,0.0,13.69
1,2024-01-14 00:25:00,2024-01-14 01:09:00,1,1.61,1,125,209,2,6.89,0.0,0.26,0.0,0.0,7.1499999999999995
2,2024-01-14 22:14:00,2024-01-14 22:37:00,2,0.87,1,151,63,2,7.27,1.0,0.0,6.55,2.5,17.32
1,2024-01-02 05:13:00,2024-01-02 05:52:00,1,3.01,1,247,57,2,11.44,1.0,0.06,0.0,0.0,12.5
2,2024-01-13 17:22:00,2024-01-13 17:51:00,4,4.78,1,175,208,2,13.38,0.0,1.29,6.55,0.0,21.220000000000002
1,2024-01-08 00:43:00,2024-01-08 01:37:00,3,6.42,2,80,63,2,17.98,0.0,1.95,6.55,2.5,28.98
1,2024-01-12 08:56:00,2024-01-12 09:27:00,1,3.76,2,107,248,1,12.08,0.0,0.0,0.0,2.5,14.58
1,2024-01-05 13:48:00,2024-01-05 14:10:00,3,4.37,3,58,141,1,17.88,0.5,0.0,0.0,2.5,20.88
1,2024-01-05 09:04:00,2024-01-05 09:31:00,1,1.84,1,91,93,1,10.12,1.0,0.0,0.0,0.0,11.12
2,2024-01-06 02:25:00,2024-01-06 02:33:00,2,4.02,2,135,107,1,16.54,1.0,0.0,6.55,2.5,26.59
1,2024-01-11 15:52:00,2024-01-11 16:30:00,1,0.83,1,169,88,2,2.86,0.5,0.0,6.55,2.5,12.41
2,2024-01-01 09:57:00,2024-01-01 10:01:00,1,1.17,3,122,108,1,10.32,0.5,1.44,0.0,0.0,12.26
2,2024-01-14 12:06:00,2024-01-14 12:30:00,1,0.88,1,236,46,1,3.05,0.0,0.48,6.55,0.0,10.08
1,2024-01-02 14:56:00,2024-01-02 15:30:00,2,1.45,1,76,77,2,7.59,1.0,1.53,6.55,2.5,19.169999999999998
1,2024-01-07 20:39:00,2024-01-07 20:57:00,1,0.77,2,23,217,1,5.13,0.5,0.36,0.0,2.5,8.49
2,2024-01-01 09:32:00,2024-01-01 09:52:00,1,7.5,1,73,169,1,23.57,0.5,0.0,0.0,0.0,24.07
2,2024-01-06 05:21:00,2024-01-06 05:28:00,1,0.86,1,88,129,2,8.75,1.0,1.98,0.0,0.0,11.73
1,2024-01-05 06:51:00,2024-01-05 07:29:00,3,0.24,1,103,201,1,2.5,1.0,0.0,0.0,0.0,3.5
2,2024-01-13 19:54:00,2024-01-13 20:26:00,1,1.72,3,94,196,1,4.82,1.0,4.85,6.55,2.5,19.72
2,2024-01-10 17:12:00,2024-01-10 17:59:00,1,0.14,2,253,88,2,3.44,0.0,2.11,0.0,0.0,5.55
2,2024-01-09 05:41:00,2024-01-09 06:02:00,1,0.27,2,58,253,1,2.76,0.5,0.84,0.0,2.5,6.6
1,2024-01-09 15:44:00,2024-01-09 16:09:00,3,0.57,3,9,238,2,13.04,0.0,0.0,0.0,2.5,15.54
2,2024-01-02 03:13:00,2024-01-02 03:49:00,1,1.44,1,13,73,2,8.72,1.0,2.2,6.55,2.5,20.970000000000002
2,2024-01-13 10:21:00,2024-01-13 10:36:00,2,1.31,1,131,161,1,5.64,1.0,0.0,0.0,0.0,6.64
2,2024-01-09 16:05:00,2024-01-09 16:50:00,2,3.7,1,222,58,1,10.72,0.5,5.24,0.0,0.0,16.46
2,2024-01-08 12:49:00,2024-01-08 13:20:00,1,3.09,1,153,66,2,8.65,0.0,0.08,0.0,2.5,11.23
1,2024-01-03 12:48:00,2024-01-03 13:26:00,3,1.28,3,71,26,1,4.02,0.0,0.09,0.0,2.5,6.609999999999999
1,2024-01-11 12:57:00,2024-01-11 13:21:00,1,0.93,1,20,77,1,5.89,0.0,0.0,6.55,0.0,12.44
2,2024-01-10 03:00:00,2024-01-10 03:54:00,1,0.88,1,81,36,2,9.03,1.0,7.37,6.55,2.5,26.45
2,2024-01-13 10:41:00,2024-01-13 11:35:00,2,3.42,2,228,19,2,15.38,0.5,0.06,0.0,0.0,15.940000000000001
2,2024-01-10 23:17:00,2024-01-11 00:06:00,1,0.12,2,19,19,1,3.91,0.0,0.0,0.0,2.5,6.41
1,2024-01-10 06:48:00,2024-01-10 07:26:00,1,0.03,2,165,140,1,2.5,1.0,0.55,0.0,0.0,4.05
1,2024-01-03 04:17:00,2024-01-03 04:28:00,1,3.65,1,107,67,1,13.89,1.0,2.66,0.0,2.5,20.05
2,2024-01-01 01:37:00,2024-01-01 02:18:00,2,1.49,1,214,18,2,5.88,0.0,4.47,0.0,2.5,12.85
2,2024-01-08 22:07:00,2024-01-08 23:00:00,1,0.32,1,239,112,1,8.19,0.5,0.0,6.55,2.5,17.74
1,2024-01-09 20:02:00,2024-01-09 20:23:00,1,0.62,2,147,115,1,4.26,0.5,0.0,0.0,0.0,4.76
2,2024-01-09 23:24:00,2024-01-10 00:04:00,3,6.2,1,181,166,2,20.14,0.0,0.05,6.55,0.0,26.740000000000002
2,2024-01-03 14:30:00,2024-01-03 14:38:00,1,4.51,2,198,67,1,12.63,1.0,0.0,6.55,0.0,20.18
1,2024-01-06 22:15:00,2024-01-06 23:09:00,1,2.85,1,53,255,1,10.49,1.0,0.0,0.0,2.5,13.99
1,2024-01-04 05:46:00,2024-01-04 06:35:00,3,1.51,1,240,70,1,9.32,0.0,3.55,0.0,2.5,15.370000000000001
1,2024-01-12 02:49:00,2024-01-12 03:06:00,1,1.69,1,188,203,1,5.06,1.0,0.78,0.0,0.0,6.84
1,2024-01-12 19:14:00,2024-01-12 19:36:00,4,8.51,1,6,127,1,24.95,1.0,1.5,6.55,0.0,34.0
1,2024-01-02 04:47:00,2024-01-02 04:58:00,2,7.76,3,49,80,1,26.71,0.0,3.41,0.0,0.0,30.12
2,2024-01-02 06:54:00,2024-01-02 07:28:00,2,0.56,1,200,176,1,2.5,1.0,1.5,6.55,2.5,14.05
1,2024-01-08 12:00:00,2024-01-08 12:06:00,3,3.83,1,60,113,1,16.37,0.0,1.23,0.0,0.0,17.6
1,2024-01-04 12:15:00,2024-01-04 13:07:00,2,0.51,1,33,111,1,3.1,0.0,0.03,0.0,0.0,3.13
1,2024-01-08 03:11:00,2024-01-08 03:31:00,1,0.55,1,244,137,1,3.57,0.0,0.0,6.55,2.5,12.62
1,2024-01-13 23:48:00,2024-01-13 23:55:00,4,2.59,2,172,133,1,7.44,1.0,0.0,0.0,0.0,8.440000000000001
1,2024-01-09 21:39:00,2024-01-09 22:01:00,2,1.19,1,207,189,1,7.28,0.0,0.0,6.55,0.0,13.83
1,2024-01-07 12:09:00,2024-01-07 12:34:00,3,6.17,3,22,225,1,26.43,1.0,0.66,6.55,0.0,34.64
2,2024-01-07 10:43:00,2024-01-07 10:56:00,4,0.21,2,47,103,2,5.54,0.0,2.47,0.0,0.0,8.01
1,2024-01-10 03:31:00,2024-01-10 04:10:00,1,1.65,1,158,107,1,5.46,0.5,0.0,0.0,0.0,5.96
2,2024-01-05 00:14:00,2024-01-05 00:38:00,2,5.77,1,258,63,1,22.0,1.0,2.11,0.0,2.5,27.61
2,2024-01-05 12:39:00,2024-01-05 12:45:00,2,5.39,1,143,245,1,17.3,1.0,0.0,0.0,0.0,18.3
1,2024-01-08 15:03:00,2024-01-08 15:34:00,1,0.39,3,47,173,1,7.53,1.0,0.68,0.0,0.0,9.21
1,2024-01-13 14:13:00,2024-01-13 14:59:00,1,1.05,1,27,210,2,7.96,0.5,4.37,6.55,0.0,19.380000000000003
2,2024-01-11 08:59:00,2024-01-11 09:35:00,4,2.22,3,27,191,1,6.22,0.0,0.03,6.55,0.0,12.8
2,2024-01-01 13:01:00,2024-01-01 13:16:00,4,0.4,1,145,158,1,2.5,0.5,0.0,0.0,2.5,5.5
2,2024-01-12 07:22:00,2024-01-12 08:06:00,3,7.92,1,75,225,1,27.54,0.0,0.0,0.0,0.0,27.54
1,2024-01-05 17:43:00,2024-01-05 17:54:00,2,5.66,3,187,172,2,19.23,0.0,0.0,0.0,2.5,21.73
2,2024-01-13 20:09:00,2024-01-13 20:53:00,3,0.42,1,10,36,2,2.5,0.0,0.98,0.0,0.0,3.48
1,2024-01-05 23:53:00,2024-01-06 00:26:00,4,0.3,3,121,134,1,2.5,0.0,2.33,0.0,0.0,4.83
1,2024-01-02 11:13:00,2024-01-02 11:22:00,2,0.21,1,165,37,1,2.5,0.0,1.79,0.0,0.0,4.29
2,2024-01-12 07:20:00,2024-01-12 07:26:00,3,5.52,3,161,93,1,18.24,0.5,0.15,0.0,2.5,21.389999999999997
1,2024-01-10 10:05:00,2024-01-10 10:26:00,1,0.49,1,118,75,1,9.9,1.0,2.14,0.0,0.0,13.040000000000001
1,2024-01-08 01:43:00,2024-01-08 02:27:00,1,1.24,1,84,244,1,8.48,0.5,3.7,0.0,0.0,12.68
2,2024-01-13 11:21:00,2024-01-13 11:53:00,1,1.37,1,146,183,2,12.31,1.0,10.75,0.0,0.0,24.060000000000002
2,2024-01-07 09:23:00,2024-01-07 09:56:00,4,2.1,2,171,205,2,11.09,1.0,0.0,0.0,0.0,12.09
1,2024-01-13 22:58:00,2024-01-13 23:35:00,3,0.17,3,14,187,1,6.04,1.0,2.37,0.0,0.0,9.41
2,2024-01-11 23:15:00,2024-01-11 23:38:00,1,0.59,1,149,166,1,9.59,0.5,1.18,0.0,2.5,13.77
1,2024-01-14 01:30:00,2024-01-14 02:03:00,1,6.17,1,251,115,1,21.22,0.0,0.02,0.0,0.0,21.24
2,2024-01-10 08:49:00,2024-01-10 09:10:00,2,5.5,2,57,207,1,17.93,0.0,0.0,0.0,2.5,20.43
2,2024-01-04 20:26:00,2024-01-04 20:59:00,2,3.5,1,133,245,2,15.38,1.0,0.0,0.0,2.5,18.880000000000003
2,2024-01-05 18:12:00,2024-01-05 18:46:00,1,0.05,2,170,161,1,6.77,0.0,0.0,0.0,2.5,9.27
2,2024-01-02 18:31:00,2024-01-02 18:35:00,2,0.91,2,102,13,1,4.35,0.0,0.0,0.0,0.0,4.35
1,2024-01-05 10:51:00,2024-01-05 11:45:00,4,2.27,1,106,236,1,7.55,0.5,0.99,0.0,2.5,11.540000000000001
2,2024-01-12 09:11:00,2024-01-12 09:23:00,2,0.74,2,171,114,2,5.42,0.0,1.49,0.0,0.0,6.91
1,2024-01-14 03:39:00,2024-01-14 03:43:00,1,5.53,1,128,152,1,20.56,0.0,0.98,0.0,2.5,24.04
1,2024-01-01 07:55:00,2024-01-01 07:59:00,1,2.31,1,250,26,1,11.46,0.5,1.77,6.55,0.0,20.28
2,2024-01-08 05:23:00,2024-01-08 05:49:00,1,0.17,1,32,168,1,2.5,0.0,0.6,0.0,0.0,3.1
2,2024-01-06 00:39:00,2024-01-06 00:58:00,1,5.51,1,216,32,1,23.21,1.0,2.22,6.55,0.0,32.98
2,2024-01-05 15:50:00,2024-01-05 16:24:00,4,7.28,1,244,221,1,21.78,0.5,4.23,0.0,0.0,26.51
2,2024-01-06 14:38:00,2024-01-06 14:56:00,1,0.19,3,85,206,1,2.87,0.0,0.56,0.0,0.0,3.43
2,2024-01-02 14:05:00,2024-01-02 14:23:00,3,1.75,1,45,98,2,5.64,0.0,1.56,6.55,2.5,16.25
1,2024-01-04 15:03:00,2024-01-04 15:51:00,2,0.83,3,200,91,1,12.07,0.5,2.3,0.0,0.0,14.870000000000001
2,2024-01-10 09:21:00,2024-01-10 10:02:00,2,1.15,3,201,214,2,6.83,1.0,1.83,6.55,2.5,18.71
1,2024-01-11 08:09:00,2024-01-11 08:42:00,4,0.46,2,168,188,1,2.5,0.5,1.0,0.0,0.0,4.0
1,2024-01-05 20:11:00,2024-01-05 20:56:00,1,1.98,2,240,57,1,10.7,1.0,0.0,0.0,0.0,11.7
1,2024-01-14 19:49:00,2024-01-14 20:15:00,4,7.29,3,190,107,1,25.33,0.5,0.0,0.0,0.0,25.83
1,2024-01-09 00:11:00,2024-01-09 00:14:00,2,1.61,2,71,195,1,7.04,0.0,0.0,0.0,0.0,7.04
2,2024-01-11 05:21:00,2024-01-11 05:34:00,1,0.2,1,145,22,1,5.66,0.5,1.67,0.0,0.0,7.83
2,2024-01-14 08:06:00,2024-01-14 08:29:00,1,2.23,2,209,186,1,7.18,0.5,0.05,0.0,0.0,7.7299999999999995
1,2024-01-04 10:23:00,2024-01-04 10:29:00,4,0.96,3,208,85,1,4.46,1.0,0.0,0.0,0.0,5.46
1,2024-01-05 12:50:00,2024-01-05 12:59:00,2,4.46,2,222,80,2,12.49,0.5,2.34,0.0,0.0,15.33
2,2024-01-08 17:16:00,2024-01-08 17:44:00,2,1.31,2,163,77,1,3.67,1.0,0.0,0.0,0.0,4.67
1,2024-01-01 04:18:00,2024-01-01 05:07:00,1,0.49,1,72,177,1,8.89,0.5,0.26,0.0,2.5,12.15
2,2024-01-01 04:42:00,2024-01-01 05:34:00,1,0.49,1,240,174,2,8.48,0.0,0.0,6.55,2.5,17.53
1,2024-01-10 16:17:00,2024-01-10 16:31:00,2,3.37,3,127,82,1,12.6,0.5,2.05,6.55,2.5,24.2
2,2024-01-02 07:38:00,2024-01-02 08:11:00,1,0.71,1,85,21,1,9.15,0.0,0.99,0.0,0.0,10.14
1,2024-01-03 20:55:00,2024-01-03 21:14:00,1,3.35,1,15,179,2,11.98,1.0,0.63,0.0,2.5,16.11
1,2024-01-05 14:29:00,2024-01-05 15:04:00,2,0.53,1,248,225,2,3.88,1.0,0.0,0.0,0.0,4.88
1,2024-01-08 18:08:00,2024-01-08 18:21:00,3,0.89,3,2,251,2,5.63,1.0,4.7,6.55,0.0,17.88
2,2024-01-14 14:24:00,2024-01-14 14:54:00,1,1.44,1,74,223,1,6.72,1.0,1.62,0.0,0.0,9.34
2,2024-01-01 10:12:00,2024-01-01 10:46:00,4,6.6,1,64,75,1,20.94,0.5,2.38,0.0,2.5,26.32
2,2024-01-10 20:43:00,2024-01-10 20:46:00,1,6.17,1,239,151,1,23.13,0.5,0.97,0.0,2.5,27.099999999999998
1,2024-01-12 20:31:00,2024-01-12 21:20:00,3,0.53,1,201,105,2,4.86,0.5,1.08,0.0,0.0,6.44
1,2024-01-14 22:34:00,2024-01-14 23:04:00,1,1.02,3,221,42,1,7.64,0.0,0.74,0.0,0.0,8.379999999999999
1,2024-01-02 14:27:00,2024-01-02 15:11:00,1,0.37,1,162,176,2,6.61,0.5,2.69,0.0,2.5,12.3
1,2024-01-05 22:53:00,2024-01-05 23:02:00,2,1.64,1,183,245,1,8.56,0.0,0.98,6.55,2.5,18.59
1,2024-01-08 18:45:00,2024-01-08 18:49:00,2,1.42,3,132,253,1,4.55,0.0,0.47,0.0,2.5,7.52
1,2024-01-05 02:26:00,2024-01-05 03:10:00,3,5.31,1,120,92,1,14.87,0.5,1.01,6.55,2.5,25.43
2,2024-01-02 19:11:00,2024-01-02 19:37:00,2,6.12,1,219,11,1,20.51,0.0,4.23,0.0,2.5,27.240000000000002
2,2024-01-11 12:29:00,2024-01-11 12:35:00,2,1.11,2,160,152,1,5.68,1.0,0.0,6.55,2.5,15.73
2,2024-01-09 10:30:00,2024-01-09 11:16:00,2,1.56,1,109,189,1,7.59,0.5,0.9,0.0,2.5,11.49
1,2024-01-05 23:43:00,2024-01-06 00:04:00,2,5.21,1,238,164,2,17.55,0.5,5.22,0.0,2.5,25.77
2,2024-01-08 00:22:00,2024-01-08 00:50:00,1,3.78,1,67,126,1,20.04,0.0,0.0,0.0,2.5,22.54
1,2024-01-14 21:08:00,2024-01-14 21:21:00,3,0.01,2,187,211,1,2.5,0.5,0.11,0.0,0.0,3.11
1,2024-01-12 20:13:00,2024-01-12 20:55:00,1,0.89,1,36,97,1,2.5,0.5,0.3,0.0,0.0,3.3
2,2024-01-01 21:23:00,2024-01-01 22:15:00,2,1.26,2,49,47,1,7.36,0.0,0.27,0.0,0.0,7.630000000000001
1,2024-01-01 15:23:00,2024-01-01 16:08:00,2,0.6,1,256,224,1,3.74,0.5,0.0,0.0,0.0,4.24
1,2024-01-01 18:45:00,2024-01-01 18:58:00,1,0.51,1,107,57,1,5.22,0.5,0.0,0.0,2.5,8.219999999999999
1,2024-01-02 01:29:00,2024-01-02 02:16:00,1,0.09,1,8,75,1,4.71,0.5,2.02,0.0,0.0,7.23
1,2024-01-06 20:38:00,2024-01-06 20:43:00,4,2.37,1,236,254,2,12.85,0.0,2.29,0.0,0.0,15.14
1,2024-01-14 22:55:00,2024-01-14 23:09:00,2,0.7,3,178,151,1,2.5,0.5,2.57,0.0,0.0,5.57
2,2024-01-12 05:14:00,2024-01-12 05:19:00,3,0.12,1,242,59,2,2.5,0.5,3.11,0.0,2.5,8.61
2,2024-01-06 13:24:00,2024-01-06 14:08:00,1,0.6,1,41,86,1,5.75,0.5,0.51,0.0,2.5,9.26
1,2024-01-07 18:32:00,2024-01-07 19:01:00,1,3.72,2,245,170,1,15.34,1.0,0.0,6.55,2.5,25.39
1,2024-01-08 08:32:00,2024-01-08 09:23:00,2,4.39,1,113,146,2,20.78,0.5,0.0,0.0,0.0,21.28
2,2024-01-03 16:24:00,2024-01-03 16:28:00,2,1.52,1,256,33,1,9.65,0.0,6.33,6.55,0.0,22.53
2,2024-01-01 03:46:00,2024-01-01 04:37:00,1,1.24,3,166,3,1,6.33,1.0,0.58,0.0,0.0,7.91
2,2024-01-11 10:36:00,2024-01-11 10:54:00,1,8.76,1,78,257,2,25.3,0.0,0.0,0.0,0.0,25.3
1,2024-01-09 03:39:00,2024-01-09 03:43:00,2,0.51,1,207,126,2,3.02,0.5,2.33,6.55,2.5,14.899999999999999
2,2024-01-12 13:28:00,2024-01-12 14:00:00,1,0.56,3,196,113,2,3.09,0.5,2.97,0.0,2.5,9.06
2,2024-01-07 15:47:00,2024-01-07 16:09:00,3,0.79,2,64,48,1,6.85,0.5,0.73,0.0,0.0,8.08
1,2024-01-09 03:49:00,2024-01-09 04:29:00,2,0.44,3,140,195,2,4.87,1.0,1.86,6.55,0.0,14.280000000000001
1,2024-01-01 10:45:00,2024-01-01 11:15:00,1,1.1,3,42,225,1,3.08,0.5,0.0,6.55,2.5,12.629999999999999
2,2024-01-12 07:39:00,2024-01-12 08:06:00,2,5.56,1,209,213,1,17.48,0.0,0.0,0.0,0.0,17.48
1,2024-01-14 10:54:00,2024-01-14 11:28:00,2,2.2,1,73,138,1,11.35,1.0,0.0,6.55,2.5,21.4
2,2024-01-10 11:55:00,2024-01-10 12:07:00,1,1.22,1,153,70,1,7.3,0.0,0.0,0.0,2.5,9.8
2,2024-01-14 02:48:00,2024-01-14 03:32:00,1,6.27,2,135,70,2,21.98,0.0,0.1,0.0,2.5,24.580000000000002
1,2024-01-08 14:44:00,2024-01-08 15:26:00,2,0.11,3,216,208,2,4.27,0.0,1.23,6.55,0.0,12.05
1,2024-01-12 04:07:00,2024-01-12 04:42:00,3,0.54,2,209,200,1,8.58,0.0,0.0,6.55,2.5,17.63
2,2024-01-10 09:37:00,2024-01-10 09:52:00,4,1.92,2,204,59,1,8.97,0.0,3.0,0.0,0.0,11.97
1,2024-01-10 05:09:00,2024-01-10 05:52:00,2,2.2,1,110,259,1,8.19,0.5,5.04,0.0,0.0,13.73
1,2024-01-07 11:46:00,2024-01-07 12:30:00,1,0.09,1,31,165,1,2.5,0.0,0.66,0.0,2.5,5.66
1,2024-01-01 09:47:00,2024-01-01 10:36:00,1,1.19,1,12,245,2,6.96,0.0,2.18,6.55,0.0,15.690000000000001
1,2024-01-09 20:43:00,2024-01-09 21:22:00,1,2.41,1,127,84,1,6.75,0.5,0.1,0.0,0.0,7.35
1,2024-01-07 08:57:00,2024-01-07 09:15:00,1,2.75,3,194,114,2,10.24,1.0,1.08,0.0,2.5,14.82
1,2024-01-03 19:59:00,2024-01-03 20:46:00,1,2.34,2,140,234,1,9.04,0.5,0.0,0.0,0.0,9.54
1,2024-01-03 07:48:00,2024-01-03 08:12:00,3,0.89,3,27,172,2,2.5,1.0,0.0,6.55,0.0,10.05
2,2024-01-13 13:39:00,2024-01-13 14:01:00,2,0.23,2,46,18,2,2.5,0.0,2.28,0.0,0.0,4.779999999999999
1,2024-01-08 11:45:00,2024-01-08 12:37:00,2,1.28,2,135,235,2,8.61,0.5,0.31,0.0,0.0,9.42
2,2024-01-09 13:28:00,2024-01-09 14:13:00,1,0.32,2,58,157,1,4.47,1.0,0.0,0.0,0.0,5.47
1,2024-01-05 11:30:00,2024-01-05 11:59:00,2,6.78,2,13,211,1,22.24,1.0,2.4,0.0,0.0,25.639999999999997
2,2024-01-10 04:30:00,2024-01-10 05:13:00,2,1.48,1,100,196,1,7.91,0.5,0.0,0.0,0.0,8.41
1,2024-01-04 18:33:00,2024-01-04 18:51:00,2,0.88,1,49,115,1,5.7,0.5,6.03,0.0,0.0,12.23
2,2024-01-01 18:18:00,2024-01-01 18:54:00,3,3.34,1,94,160,1,15.46,0.5,6.28,0.0,0.0,22.240000000000002
1,2024-01-05 22:16:00,2024-01-05 22:50:00,3,1.58,1,95,155,2,7.73,0.5,1.76,6.55,0.0,16.54
2,2024-01-13 23:50:00,2024-01-14 00:18:00,1,0.85,2,145,51,1,2.5,0.5,1.5,0.0,2.5,7.0
1,2024-01-08 22:39:00,2024-01-08 23:06:00,3,3.84,3,72,73,1,17.83,0.0,0.9,6.55,0.0,25.279999999999998
1,2024-01-07 07:27:00,2024-01-07 07:31:00,1,4.64,1,10,110,1,16.92,0.0,2.77,0.0,2.5,22.19
2,2024-01-12 03:01:00,2024-01-12 03:15:00,2,2.57,1,162,221,1,8.72,0.5,1.7,0.0,0.0,10.92
2,2024-01-05 10:56:00,2024-01-05 11:38:00,3,0.11,1,214,9,2,2.5,0.5,0.0,0.0,0.0,3.0
1,2024-01-05 20:20:00,2024-01-05 20:31:00,1,1.92,1,4,82,1,9.37,0.0,0.6,6.55,0.0,16.52
2,2024-01-13 12:58:00,2024-01-13 13:12:00,2,3.31,2,224,22,1,11.98,1.0,0.82,0.0,2.5,16.3
2,2024-01-08 17:01:00,2024-01-08 17:29:00,1,0.34,1,29,99,1,7.89,0.0,0.84,0.0,0.0,8.73
1,2024-01-06 12:30:00,2024-01-06 12:41:00,2,0.6,2,203,170,2,3.82,0.5,3.61,0.0,0.0,7.93
2,2024-01-07 08:02:00,2024-01-07 08:14:00,3,4.92,1,77,190,2,14.68,1.0,0.23,6.55,0.0,22.46
1,2024-01-09 17:36:00,2024-01-09 18:10:00,1,0.05,1,59,106,2,5.38,0.5,0.0,0.0,0.0,5.88
2,2024-01-01 18:09:00,2024-01-01 18:45:00,1,3.21,2,196,168,1,14.3,1.0,1.23,0.0,2.5,19.03
1,2024-01-04 04:18:00,2024-01-04 05:08:00,1,1.48,3,107,113,1,7.57,0.5,0.0,6.55,0.0,14.620000000000001
2,2024-01-07 08:07:00,2024-01-07 08:29:00,4,1.36,1,9,148,1,8.5,0.0,0.0,6.55,2.5,17.55
1,2024-01-08 06:47:00,2024-01-08 07:28:00,1,0.02,3,20,220,1,2.96,0.5,0.0,0.0,0.0,3.46
1,2024-01-01 02:35:00,2024-01-01 02:39:00,2,3.94,2,149,33,1,14.62,0.0,0.15,0.0,0.0,14.77
2,2024-01-02 08:38:00,2024-01-02 08:41:00,4,1.03,2,17,220,2,8.8,1.0,1.57,0.0,2.5,13.870000000000001
2,2024-01-08 10:13:00,2024-01-08 11:06:00,4,1.79,1,12,185,2,9.58,0.0,0.0,0.0,2.5,12.08
1,2024-01-05 09:44:00,2024-01-05 10:22:00,2,2.6,3,82,193,2,9.86,1.0,0.0,6.55,0.0,17.41
1,2024-01-05 00:19:00,2024-01-05 00:45:00,4,2.79,2,67,180,1,14.19,0.5,1.67,0.0,2.5,18.86
2,2024-01-03 15:50:00,2024-01-03 16:19:00,2,7.18,1,133,6,2,20.1,0.0,1.59,0.0,0.0,21.69
2,2024-01-07 06:46:00,2024-01-07 06:50:00,4,1.74,2,53,9,1,13.0,1.0,0.74,0.0,0.0,14.74
2,2024-01-07 19:14:00,2024-01-07 19:47:00,1,1.17,1,206,61,2,3.28,1.0,12.87,0.0,0.0,17.15
